BusNum,BusNum:1,LineCircuit,LineStatus,LineR,LineX,LineC,LineG,LineAMVA,LineAMVA:1,LineAMVA:2,LineAMVA:3,LineAMVA:4,LineAMVA:5,LineAMVA:6,LineAMVA:7,LineAMVA:8,LineAMVA:9,LineAMVA:10,LineAMVA:11,LineAMVA:12,LineAMVA:13,LineAMVA:14,LineShuntMW,LineShuntMW:1,LineShuntMVR,LineShuntMVR:1,LineTap,LinePhase,SeriesCapStatus,NormLineStatus,LineIsSeriesCap,LineMeter,LSName,LineMonEle,LPOPFConstraint,TimeDomainSelected,LineLPEnforceMVAEquality,LineLength,XfrmerMagnetizingG,XfrmerMagnetizingB,BranchDeviceType,PVMonBranchMW,PVMonBranchMVR,PVMonBranchMVA,BranchMonPTDF,MonBranchPLoss,MonBranchQLoss,PVMonXfmrTap,PVMonXFRegVal,PVMonXFTapPos,PVMonXFRegErr,OwnerNum,OwnPercent,CustomFloat
110692,110704,1,Closed,0.0093,0.02963,0.00085,0,138.8,138.8,138.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,NO,Closed,NO ,From,Default,YES,No,NO ,NO ,2.0754,,,Line,NO,NO,NO,NO,NO ,NO ,NO ,NO,NO,NO,1,100,9.498634
110693,110702,1,Closed,0.00602,0.01624,0.00021,0,117.6,117.6,117.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,NO,Closed,NO ,From,Default,YES,No,NO ,NO ,0.8454,,,Line,NO,NO,NO,NO,NO ,NO ,NO ,NO,NO,NO,1,100,-6.903114
110693,110705,1,Closed,0.00751,0.01821,0.00569,0,110.8,110.8,110.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,NO,Closed,NO ,From,Default,YES,No,NO ,NO ,4.1309,,,Line,NO,NO,NO,NO,NO ,NO ,NO ,NO,NO,NO,1,100,26.426485
110693,111012,1,Closed,0.01469,0.03472,0.00235,0,126.4,126.4,126.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,NO,Closed,NO ,From,Default,YES,No,NO ,NO ,4.2107,,,Line,NO,NO,NO,NO,NO ,NO ,NO ,NO,NO,NO,1,100,-19.523346
110694,110706,1,Closed,0.01013,0.02955,0.00158,0,123.7,123.7,123.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,NO,Closed,NO ,From,Default,YES,No,NO ,NO ,2.9119,,,Line,NO,NO,NO,NO,NO ,NO ,NO ,NO,NO,NO,1,100,-19.227015
110694,110787,1,Closed,0.01616,0.03788,0.00853,0,110,110,110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,NO,Closed,NO ,From,Default,YES,No,NO ,NO ,7.6755,,,Line,NO,NO,NO,NO,NO ,NO ,NO ,NO,NO,NO,1,100,7.342525
110696,110695,1,Closed,0.00194,0.05765,0,0,245.8,245.8,245.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,NO,Closed,NO ,From,Default,YES,No,NO ,NO ,0,0,0,Transformer,NO,NO,NO,NO,NO ,NO ,NO ,NO ,NO ,NO ,1,100,13.590576
110710,110695,1,Closed,0.0015,0.00941,0.00378,0,269.4,269.4,269.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,NO,Closed,NO ,From,Default,YES,No,NO ,NO ,2.7948,,,Line,NO,NO,NO,NO,NO ,NO ,NO ,NO,NO,NO,1,100,-13.590609
110706,110696,1,Closed,0.01119,0.02952,0.0009,0,119.2,119.2,119.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,NO,Closed,NO ,From,Default,YES,No,NO ,NO ,2.3634,,,Line,NO,NO,NO,NO,NO ,NO ,NO ,NO,NO,NO,1,100,-21.30032
110696,110709,1,Closed,0.00859,0.02219,0.0009,0,160.2,160.2,160.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,NO,Closed,NO ,From,Default,YES,No,NO ,NO ,1.7721,,,Line,NO,NO,NO,NO,NO ,NO ,NO ,NO,NO,NO,1,100,-33.587521
110697,110700,1,Closed,0.00192,0.06762,0,0,169.8,169.8,169.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,NO,Closed,NO ,From,Default,YES,No,NO ,NO ,0,0,0,Transformer,NO,NO,NO,NO,NO ,NO ,NO ,NO ,NO ,NO ,1,100,10.481185
110697,110701,1,Closed,0.00316,0.01469,0.00597,0,266.3,266.3,266.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,NO,Closed,NO ,From,Default,YES,No,NO ,NO ,4.3149,,,Line,NO,NO,NO,NO,NO ,NO ,NO ,NO,NO,NO,1,100,-14.311275
110824,110697,1,Closed,0.00116,0.00693,0.04828,0,275,275,275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,NO,Closed,NO ,From,Default,YES,No,NO ,NO ,8.027,,,Line,NO,NO,NO,NO,NO ,NO ,NO ,NO,NO,NO,1,100,-3.830003
110698,110700,1,Closed,0.00464,0.10733,0,0,112.3,112.3,112.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,NO,Closed,NO ,From,Default,YES,No,NO ,NO ,0,0,0,Transformer,NO,NO,NO,NO,NO ,NO ,NO ,NO ,NO ,NO ,1,100,-12.296478
110698,110714,1,Closed,0.00603,0.01536,0.00059,0,112.1,112.1,112.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,NO,Closed,NO ,From,Default,YES,No,NO ,NO ,1.297,,,Line,NO,NO,NO,NO,NO ,NO ,NO ,NO,NO,NO,1,100,-1.624033
110699,110700,1,Closed,0,0.01,0,0,150,150,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,NO,Closed,NO ,From,Default,YES,No,NO ,NO ,0,0,0,Transformer,NO,NO,NO,NO,NO ,NO ,NO ,NO ,NO ,NO ,1,100,0
110702,110701,1,Closed,0.00137,0.0434,0,0,174.9,174.9,174.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,NO,Closed,NO ,From,Default,YES,No,NO ,NO ,0,0,0,Transformer,NO,NO,NO,NO,NO ,NO ,NO ,NO ,NO ,NO ,1,100,3.193474
110708,110702,1,Closed,0.00978,0.0245,0.0016,0,118.2,118.2,118.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,NO,Closed,NO ,From,Default,YES,No,NO ,NO ,2.9016,,,Line,NO,NO,NO,NO,NO ,NO ,NO ,NO,NO,NO,1,100,10.09659
110704,110703,1,Closed,0.00227,0.05352,0,0,314.4,314.4,314.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,NO,Closed,NO ,From,Default,YES,No,NO ,NO ,0,0,0,Transformer,NO,NO,NO,NO,NO ,NO ,NO ,NO ,NO ,NO ,1,100,29.330429
110704,110778,1,Closed,0.00459,0.01465,0.0032,0,122.9,122.9,122.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,NO,Closed,NO ,From,Default,YES,No,NO ,NO ,2.7477,,,Line,NO,NO,NO,NO,NO ,NO ,NO ,NO,NO,NO,1,100,5.092407
110705,110714,1,Closed,0.00897,0.02379,0.00136,0,118.4,118.4,118.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,NO,Closed,NO ,From,Default,YES,No,NO ,NO ,2.7399,,,Line,NO,NO,NO,NO,NO ,NO ,NO ,NO,NO,NO,1,100,1.62401
110849,110708,1,Closed,0.00828,0.01975,0.00114,0,106.6,106.6,106.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,NO,Closed,NO ,From,Default,YES,No,NO ,NO ,2.0728,,,Line,NO,NO,NO,NO,NO ,NO ,NO ,NO,NO,NO,1,100,10.096685
110709,110713,1,Closed,0.01167,0.02372,0.00151,0,130.4,130.4,130.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,NO,Closed,NO ,From,Default,YES,No,NO ,NO ,2.5712,,,Line,NO,NO,NO,NO,NO ,NO ,NO ,NO,NO,NO,1,100,-15.430056
110711,110710,1,Closed,0.00226,0.05541,0,0,163.2,163.2,163.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,NO,Closed,NO ,From,Default,YES,No,NO ,NO ,0,0,0,Transformer,NO,NO,NO,NO,NO ,NO ,NO ,NO ,NO ,NO ,1,100,15.206834
110710,110793,1,Closed,0.00185,0.0103,0.00348,0,300,300,300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,NO,Closed,NO ,From,Default,YES,No,NO ,NO ,2.5391,,,Line,NO,NO,NO,NO,NO ,NO ,NO ,NO,NO,NO,1,100,28.797489
110713,110712,1,Closed,0.00215,0.06757,0,0,194.1,194.1,194.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,NO,Closed,NO ,From,Default,YES,No,NO ,NO ,0,0,0,Transformer,NO,NO,NO,NO,NO ,NO ,NO ,NO ,NO ,NO ,1,100,-27.677681
111002,110712,1,Closed,0.00243,0.01164,0.00491,0,253.6,253.6,253.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,NO,Closed,NO ,From,Default,YES,No,NO ,NO ,2.9159,,,Line,NO,NO,NO,NO,NO ,NO ,NO ,NO,NO,NO,1,100,27.677759
110724,110715,1,Closed,0.02673,0.05414,0.0094,0,135.2,135.2,135.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,NO,Closed,NO ,From,Default,YES,No,NO ,NO ,10.137,,,Line,NO,NO,NO,NO,NO ,NO ,NO ,NO,NO,NO,1,100,-17.700392
110716,110717,1,Closed,0.02065,0.06297,0.00367,0,108.4,108.4,108.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,NO,Closed,NO ,From,Default,YES,No,NO ,NO ,6.8996,,,Line,NO,NO,NO,NO,NO ,NO ,NO ,NO,NO,NO,1,100,-3.254069
110721,110716,1,Closed,0.03315,0.05877,0.00212,0,105.4,105.4,105.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,NO,Closed,NO ,From,Default,YES,No,NO ,NO ,4.6121,,,Line,NO,NO,NO,NO,NO ,NO ,NO ,NO,NO,NO,1,100,-3.253689
110723,110717,1,Closed,0.03458,0.08208,0.0051,0,119.6,119.6,119.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,NO,Closed,NO ,From,Default,YES,No,NO ,NO ,9.2002,,,Line,NO,NO,NO,NO,NO ,NO ,NO ,NO,NO,NO,1,100,3.765047
110717,110726,1,Closed,0.011,0.02989,0.001,0,112,112,112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,NO,Closed,NO ,From,Default,YES,No,NO ,NO ,2.2576,,,Line,NO,NO,NO,NO,NO ,NO ,NO ,NO,NO,NO,1,100,0.510744
110720,110718,1,Closed,0.04209,0.10034,0.00447,0,103.3,103.3,103.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,NO,Closed,NO ,From,Default,YES,No,NO ,NO ,9.5764,,,Line,NO,NO,NO,NO,NO ,NO ,NO ,NO,NO,NO,1,100,-0.507249
110718,110722,1,Closed,0.03648,0.10331,0.00422,0,90.1,90.1,90.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,NO,Closed,NO ,From,Default,YES,No,NO ,NO ,9.9137,,,Line,NO,NO,NO,NO,NO ,NO ,NO ,NO,NO,NO,1,100,1.777992
110718,110723,1,Closed,0.02281,0.04638,0.00467,0,112.6,112.6,112.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,NO,Closed,NO ,From,Default,YES,No,NO ,NO ,6.4123,,,Line,NO,NO,NO,NO,NO ,NO ,NO ,NO,NO,NO,1,100,-2.285207
110720,110719,1,Closed,0.00088,0.02585,0,0,161.4,161.4,161.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,NO,Closed,NO ,From,Default,YES,No,NO ,NO ,0,0,0,Transformer,NO,NO,NO,NO,NO ,NO ,NO ,NO ,NO ,NO ,1,100,-33.797375
110725,110719,1,Closed,0.01086,0.06099,0.00967,0,262.7,262.7,262.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,NO,Closed,NO ,From,Default,YES,No,NO ,NO ,11.2972,,,Line,NO,NO,NO,NO,NO ,NO ,NO ,NO,NO,NO,1,100,8.861441
110719,111135,1,Closed,0.0069,0.04141,0.03343,0,314.2,314.2,314.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,NO,Closed,NO ,From,Default,YES,No,NO ,NO ,17.5,,,Line,NO,NO,NO,NO,NO ,NO ,NO ,NO,NO,NO,1,100,2.369224
110719,111135,2,Closed,0.0069,0.04141,0.03343,0,314.2,314.2,314.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,NO,Closed,NO ,From,Default,YES,No,NO ,NO ,17.5,,,Line,NO,NO,NO,NO,NO ,NO ,NO ,NO,NO,NO,1,100,2.369224
111143,110719,1,Closed,0.00431,0.02852,0.01804,0,271.1,271.1,271.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,NO,Closed,NO ,From,Default,YES,No,NO ,NO ,10.0802,,,Line,NO,NO,NO,NO,NO ,NO ,NO ,NO,NO,NO,1,100,6.005038
110719,111385,1,Closed,0.01712,0.10938,0.03756,0,273.7,273.7,273.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,NO,Closed,NO ,From,Default,YES,No,NO ,NO ,27.5674,,,Line,NO,NO,NO,NO,NO ,NO ,NO ,NO,NO,NO,1,100,9.801557
111128,110720,1,Closed,0.02685,0.07938,0.00172,0,146.5,146.5,146.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,NO,Closed,NO ,From,Default,YES,No,NO ,NO ,5.5883,,,Line,NO,NO,NO,NO,NO ,NO ,NO ,NO,NO,NO,1,100,1.876962
110722,110726,1,Closed,0.01055,0.02391,0.00101,0,70,70,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,NO,Closed,NO ,From,Default,YES,No,NO ,NO ,2.1189,,,Line,NO,NO,NO,NO,NO ,NO ,NO ,NO,NO,NO,1,100,1.777688
110725,110728,1,Closed,0.00258,0.07311,0,0,168.5,168.5,168.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,NO,Closed,NO ,From,Default,YES,No,NO ,NO ,0,0,0,Transformer,NO,NO,NO,NO,NO ,NO ,NO ,NO ,NO ,NO ,1,100,24.267645
110726,110728,1,Closed,0.00708,0.15596,0,0,111.2,111.2,111.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,NO,Closed,NO ,From,Default,YES,No,NO ,NO ,0,0,0,Transformer,NO,NO,NO,NO,NO ,NO ,NO ,NO ,NO ,NO ,1,100,-7.557912
110727,110728,1,Closed,0,0.01,0,0,125,125,125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,NO,Closed,NO ,From,Default,YES,No,NO ,NO ,0,0,0,Transformer,NO,NO,NO,NO,NO ,NO ,NO ,NO ,NO ,NO ,1,100,0
110730,110729,1,Closed,0.00107,0.02933,0,0,155.1,155.1,155.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,NO,Closed,NO ,From,Default,YES,No,NO ,NO ,0,0,0,Transformer,NO,NO,NO,NO,NO ,NO ,NO ,NO ,NO ,NO ,1,100,2.700817
110735,110729,1,Closed,0.00682,0.03348,0.00923,0,280.3,280.3,280.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,NO,Closed,NO ,From,Default,YES,No,NO ,NO ,8.2406,,,Line,NO,NO,NO,NO,NO ,NO ,NO ,NO,NO,NO,1,100,-4.45381
110737,110729,1,Closed,0.0026,0.01685,0.00966,0,287.2,287.2,287.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,NO,Closed,NO ,From,Default,YES,No,NO ,NO ,5.2874,,,Line,NO,NO,NO,NO,NO ,NO ,NO ,NO,NO,NO,1,100,22.99762
110729,110937,1,Closed,0.00342,0.02447,0.04557,0,312.5,312.5,312.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,NO,Closed,NO ,From,Default,YES,No,NO ,NO ,14.7696,,,Line,NO,NO,NO,NO,NO ,NO ,NO ,NO,NO,NO,1,100,19.962889
110729,111140,1,Closed,0.00567,0.03564,0.01342,0,291.6,291.6,291.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,NO,Closed,NO ,From,Default,YES,No,NO ,NO ,9.9694,,,Line,NO,NO,NO,NO,NO ,NO ,NO ,NO,NO,NO,1,100,36.991653
110729,111259,1,Closed,0.00839,0.05075,0.01834,0,299.2,299.2,299.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,NO,Closed,NO ,From,Default,YES,No,NO ,NO ,13.3705,,,Line,NO,NO,NO,NO,NO ,NO ,NO ,NO,NO,NO,1,100,-28.667723
110730,110734,1,Closed,0.0368,0.10864,0.00559,0,111.7,111.7,111.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,NO,Closed,NO ,From,Default,YES,No,NO ,NO ,11.7619,,,Line,NO,NO,NO,NO,NO ,NO ,NO ,NO,NO,NO,1,100,-2.700795
110739,110731,1,Closed,0.01344,0.03125,0.01773,0,131.6,131.6,131.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,NO,Closed,NO ,From,Default,YES,No,NO ,NO ,11.0539,,,Line,NO,NO,NO,NO,NO ,NO ,NO ,NO,NO,NO,1,100,-1.06527
110731,111141,1,Closed,0.01848,0.04504,0.0016,0,104.7,104.7,104.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,NO,Closed,NO ,From,Default,YES,No,NO ,NO ,3.7551,,,Line,NO,NO,NO,NO,NO ,NO ,NO ,NO,NO,NO,1,100,4.997344
110734,110732,1,Closed,0.02268,0.06473,0.00177,0,107.7,107.7,107.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,NO,Closed,NO ,From,Default,YES,No,NO ,NO ,4.8549,,,Line,NO,NO,NO,NO,NO ,NO ,NO ,NO,NO,NO,1,100,-2.70029
110732,110740,1,Closed,0.01279,0.03229,0.00061,0,116.3,116.3,116.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,NO,Closed,NO ,From,Default,YES,No,NO ,NO ,1.8474,,,Line,NO,NO,NO,NO,NO ,NO ,NO ,NO,NO,NO,1,100,-2.700015
110740,110733,1,Closed,0.02114,0.05829,0.00127,0,119,119,119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,NO,Closed,NO ,From,Default,YES,No,NO ,NO ,3.7661,,,Line,NO,NO,NO,NO,NO ,NO ,NO ,NO,NO,NO,1,100,-1.599935
110733,110950,1,Closed,0.01634,0.04437,0.00207,0,106.3,106.3,106.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,NO,Closed,NO ,From,Default,YES,No,NO ,NO ,4.1187,,,Line,NO,NO,NO,NO,NO ,NO ,NO ,NO,NO,NO,1,100,6.553615
110736,110735,1,Closed,0.00154,0.05009,0,0,184.9,184.9,184.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,NO,Closed,NO ,From,Default,YES,No,NO ,NO ,0,0,0,Transformer,NO,NO,NO,NO,NO ,NO ,NO ,NO ,NO ,NO ,1,100,-5.918615
110947,110735,1,Closed,0.00536,0.02222,0.011,0,257,257,257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,NO,Closed,NO ,From,Default,YES,No,NO ,NO ,7.241,,,Line,NO,NO,NO,NO,NO ,NO ,NO ,NO,NO,NO,1,100,0.34176
110738,110737,1,Closed,0.00193,0.06737,0,0,157.7,157.7,157.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,NO,Closed,NO ,From,Default,YES,No,NO ,NO ,0,0,0,Transformer,NO,NO,NO,NO,NO ,NO ,NO ,NO ,NO ,NO ,1,100,-1.646831
110737,111259,1,Closed,0.00734,0.03586,0.01582,0,302.1,302.1,302.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,NO,Closed,NO ,From,Default,YES,No,NO ,NO ,9.994,,,Line,NO,NO,NO,NO,NO ,NO ,NO ,NO,NO,NO,1,100,-24.644457
110738,110741,1,Closed,0.01706,0.04804,0.00263,0,124.5,124.5,124.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,NO,Closed,NO ,From,Default,YES,No,NO ,NO ,4.9931,,,Line,NO,NO,NO,NO,NO ,NO ,NO ,NO,NO,NO,1,100,1.099905
110741,110740,1,Closed,0.01983,0.04621,0.00433,0,117.6,117.6,117.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,NO,Closed,NO ,From,Default,YES,No,NO ,NO ,6.2952,,,Line,NO,NO,NO,NO,NO ,NO ,NO ,NO,NO,NO,1,100,1.099873
110743,110742,1,Closed,0.00037,0.02055,0,0,650,650,650,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,NO,Closed,NO ,From,Default,YES,No,NO ,NO ,0,0,0,Transformer,NO,NO,NO,NO,NO ,NO ,NO ,NO ,NO ,NO ,1,100,-2.293963
110743,110742,2,Closed,0.00037,0.02055,0,0,650,650,650,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,NO,Closed,NO ,From,Default,YES,No,NO ,NO ,0,0,0,Transformer,NO,NO,NO,NO,NO ,NO ,NO ,NO ,NO ,NO ,1,100,-2.293963
111067,110742,1,Closed,0.00036,0.00435,0.08849,0,1200.8,1200.8,1200.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,NO,Closed,NO ,From,Default,YES,No,NO ,NO ,9.4785,,,Line,NO,NO,NO,NO,NO ,NO ,NO ,NO,NO,NO,1,100,76.952217
110742,111269,1,Closed,0.00073,0.00835,0.17919,0,1222.7,1222.7,1222.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,NO,Closed,NO ,From,Default,YES,No,NO ,NO ,17.0936,,,Line,NO,NO,NO,NO,NO ,NO ,NO ,NO,NO,NO,1,100,39.595345
110742,111310,1,Closed,0.00105,0.01125,0.16624,0,1133.3,1133.3,1133.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,NO,Closed,NO ,From,Default,YES,No,NO ,NO ,20.8787,,,Line,NO,NO,NO,NO,NO ,NO ,NO ,NO,NO,NO,1,100,21.51733
111323,110742,1,Closed,0.00072,0.00954,0.30153,0,1147.2,1147.2,1147.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,NO,Closed,NO ,From,Default,YES,No,NO ,NO ,20.8427,,,Line,NO,NO,NO,NO,NO ,NO ,NO ,NO,NO,NO,1,100,-11.251608
110744,110743,1,Closed,0.00173,0.05029,0,0,314,314,314,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,NO,Closed,NO ,From,Default,YES,No,NO ,NO ,0,0,0,Transformer,NO,NO,NO,NO,NO ,NO ,NO ,NO ,NO ,NO ,1,100,2.833786
110743,110753,1,Closed,0.00456,0.0253,0.00867,0,307.2,307.2,307.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,NO,Closed,NO ,From,Default,YES,No,NO ,NO ,5.8891,,,Line,NO,NO,NO,NO,NO ,NO ,NO ,NO,NO,NO,1,100,10.105453
110757,110743,1,Closed,0.00556,0.02074,0.00831,0,292.7,292.7,292.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,NO,Closed,NO ,From,Default,YES,No,NO ,NO ,5.6509,,,Line,NO,NO,NO,NO,NO ,NO ,NO ,NO,NO,NO,1,100,-17.089848
110743,111072,1,Closed,0.00231,0.01249,0.00797,0,307.9,307.9,307.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,NO,Closed,NO ,From,Default,YES,No,NO ,NO ,4.3837,,,Line,NO,NO,NO,NO,NO ,NO ,NO ,NO,NO,NO,1,100,-13.351144
110744,110760,1,Closed,0.00609,0.01502,0.00031,0,159,159,159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,NO,Closed,NO ,From,Default,YES,No,NO ,NO ,1.0402,,,Line,NO,NO,NO,NO,NO ,NO ,NO ,NO,NO,NO,1,100,-4.146454
110745,110748,1,Closed,0.00333,0.08744,0,0,168.1,168.1,168.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,NO,Closed,NO ,From,Default,YES,No,NO ,NO ,0,0,0,Transformer,NO,NO,NO,NO,NO ,NO ,NO ,NO ,NO ,NO ,1,100,11.199897
110762,110745,1,Closed,0.00203,0.01311,0.00322,0,227.1,227.1,227.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,NO,Closed,NO ,From,Default,YES,No,NO ,NO ,2.9962,,,Line,NO,NO,NO,NO,NO ,NO ,NO ,NO,NO,NO,1,100,11.2001
110746,110748,1,Closed,0.00552,0.09818,0,0,110.8,110.8,110.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,NO,Closed,NO ,From,Default,YES,No,NO ,NO ,0,0,0,Transformer,NO,NO,NO,NO,NO ,NO ,NO ,NO ,NO ,NO ,1,100,-4.404791
110746,110751,1,Closed,0.00941,0.03125,0.00428,0,112.6,112.6,112.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,NO,Closed,NO ,From,Default,YES,No,NO ,NO ,5.5497,,,Line,NO,NO,NO,NO,NO ,NO ,NO ,NO,NO,NO,1,100,4.404717
110747,110748,1,Closed,0,0.01,0,0,125,125,125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,NO,Closed,NO ,From,Default,YES,No,NO ,NO ,0,0,0,Transformer,NO,NO,NO,NO,NO ,NO ,NO ,NO ,NO ,NO ,1,100,0
110763,110749,1,Closed,0.00873,0.02006,0.00222,0,133.6,133.6,133.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,NO,Closed,NO ,From,Default,YES,No,NO ,NO ,3.0467,,,Line,NO,NO,NO,NO,NO ,NO ,NO ,NO,NO,NO,1,100,-2.963163
110749,110764,1,Closed,0.00717,0.01663,0.00248,0,136.6,136.6,136.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,NO,Closed,NO ,From,Default,YES,No,NO ,NO ,3.0486,,,Line,NO,NO,NO,NO,NO ,NO ,NO ,NO,NO,NO,1,100,0.532226
110751,110750,1,Closed,0.00188,0.05827,0,0,246.9,246.9,246.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,NO,Closed,NO ,From,Default,YES,No,NO ,NO ,0,0,0,Transformer,NO,NO,NO,NO,NO ,NO ,NO ,NO ,NO ,NO ,1,100,12.759177
110750,110757,1,Closed,0.00241,0.01238,0.00375,0,301.1,301.1,301.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,NO,Closed,NO ,From,Default,YES,No,NO ,NO ,3.135,,,Line,NO,NO,NO,NO,NO ,NO ,NO ,NO,NO,NO,1,100,-19.14032
