BusNum BusName BusNomVolt BusSlack BusB:1 BusG:1 BusPUVolt BusAngle DCLossMultiplier AreaNum ZoneNum BANumber OwnerNum SubNum Latitude:1 Longitude:1 BusMonEle LSName BusVoltLim BusVoltLimLow:1 BusVoltLimLow:2 BusVoltLimLow:3 BusVoltLimLow:4 BusVoltLimHigh:1 BusVoltLimHigh:2 BusVoltLimHigh:3 BusVoltLimHigh:4 Latitude Longitude TopologyBusType Priority EMSType EMSDeviceID DataMaintainerAssign AllLabels GICConductance
  5022 "ALEDO 1 1"    161.00000000000000000000 "NO " 0.00000000000000000000 0.00000000000000000000 0.99761242103551517300 -63.18581651061073500000 1.00000000000000000000      5     17      1      1 377    32.720600   -97.514200 "YES" "Default" "NO " "" "" "" "" "" "" "" "" "" "" "BusbarSection" 0 "" "" "" "" ""
  5023 "ALEDO 1 2"    13.80000019073486330000 "NO " 0.00000000000000000000 0.00000000000000000000 1.00030503448925567000 -59.45944087695654190000 1.00000000000000000000      5     17      1      1 377    32.720600   -97.514200 "YES" "Default" "NO " "" "" "" "" "" "" "" "" "" "" "BusbarSection" 0 "" "" "" "" ""
  5024 "GATESVILLE 4 0" 161.00000000000000000000 "NO " 0.00000000000000000000 0.00000000000000000000 1.00256428994540037000 -55.89332633645276620000 1.00000000000000000000      5     13      1      1 378    31.417256   -97.755604 "YES" "Default" "NO " "" "" "" "" "" "" "" "" "" "" "BusbarSection" 0 "" "" "" "" ""
  5025 "CLEBURNE 2 0" 161.00000000000000000000 "NO " 0.00000000000000000000 0.00000000000000000000 0.99471736646001218700 -62.51304918484537860000 1.00000000000000000000      5     18      1      1 379    32.276663   -97.508356 "YES" "Default" "NO " "" "" "" "" "" "" "" "" "" "" "BusbarSection" 0 "" "" "" "" ""
  5026 "FORT WORTH 14 0" 161.00000000000000000000 "NO " 0.00000000000000000000 0.00000000000000000000 0.98960912048618987500 -67.69408475245475640000 1.00000000000000000000      5     17      1      1 380    32.639029   -97.335106 "YES" "Default" "NO " "" "" "" "" "" "" "" "" "" "" "BusbarSection" 0 "" "" "" "" ""
  5027 "FORT WORTH 23 0" 161.00000000000000000000 "NO " 0.00000000000000000000 0.00000000000000000000 0.99297891229085555300 -68.55469488045584110000 1.00000000000000000000      5     17      1      1 381    32.667305   -97.416615 "YES" "Default" "NO " "" "" "" "" "" "" "" "" "" "" "BusbarSection" 0 "" "" "" "" ""
  5028 "FORT WORTH 1 0" 161.00000000000000000000 "NO " 0.00000000000000000000 0.00000000000000000000 0.99799429664856320600 -68.65891392991316880000 1.00000000000000000000      5     17      1      1 382    32.823978   -97.048681 "YES" "Default" "NO " "" "" "" "" "" "" "" "" "" "" "BusbarSection" 0 "" "" "" "" ""
  5029 "TROY 0"       161.00000000000000000000 "NO " 0.00000000000000000000 0.00000000000000000000 1.00101184169874924000 -54.81416808610321570000 1.00000000000000000000      5     13      1      1 383    31.195905   -97.265253 "YES" "Default" "NO " "" "" "" "" "" "" "" "" "" "" "BusbarSection" 0 "" "" "" "" ""
  5030 "SPRINGTOWN 0" 161.00000000000000000000 "NO " 0.00000000000000000000 0.00000000000000000000 0.98986283946339315200 -66.29362501437817910000 1.00000000000000000000      5     12      1      1 384    32.853068   -97.696600 "YES" "Default" "NO " "" "" "" "" "" "" "" "" "" "" "BusbarSection" 0 "" "" "" "" ""
  5031 "PRINCETON 0"  161.00000000000000000000 "NO " 0.00000000000000000000 0.00000000000000000000 1.00199074224939855000 -66.73603931547586400000 1.00000000000000000000      5     16      1      1 385    33.151747   -96.483157 "YES" "Default" "NO " "" "" "" "" "" "" "" "" "" "" "BusbarSection" 0 "" "" "" "" ""
  5032 "DALLAS 27 0"  161.00000000000000000000 "NO " 0.00000000000000000000 0.00000000000000000000 0.99203466498609849100 -69.80799653325823330000 1.00000000000000000000      5     16      1      1 386    32.746823   -96.802681 "YES" "Default" "NO " "" "" "" "" "" "" "" "" "" "" "BusbarSection" 0 "" "" "" "" ""
  5033 "DALLAS 1 0"   500.00000000000000000000 "NO " 0.00000000000000000000 0.00000000000000000000 1.01082719434014345000 -63.99036586275155260000 1.00000000000000000000      5     16      1      1 387    32.648611   -96.644444 "YES" "Default" "NO " "" "" "" "" "" "" "" "" "" "" "BusbarSection" 0 "" "" "" "" ""
  5034 "DALLAS 1 1"   161.00000000000000000000 "NO " 0.00000000000000000000 0.00000000000000000000 1.00452417223234636000 -66.20841697566743280000 1.00000000000000000000      5     16      1      1 387    32.648611   -96.644444 "YES" "Default" "NO " "" "" "" "" "" "" "" "" "" "" "BusbarSection" 0 "" "" "" "" ""
  5035 "DALLAS 1 2"   13.19999980926513670000 "NO " 0.00000000000000000000 0.00000000000000000000 1.01082719434014345000 -63.99036586275155260000 1.00000000000000000000      5     16      1      1 387    32.648611   -96.644444 "YES" "Default" "NO " "" "" "" "" "" "" "" "" "" "" "BusbarSection" 0 "" "" "" "" ""
  5036 "DALLAS 1 3"   13.19999980926513670000 "NO " 0.00000000000000000000 0.00000000000000000000 1.01082719434014345000 -63.99036586275155260000 1.00000000000000000000      5     16      1      1 387    32.648611   -96.644444 "YES" "Default" "NO " "" "" "" "" "" "" "" "" "" "" "BusbarSection" 0 "" "" "" "" ""
  5037 "DALLAS 1 4"   13.19999980926513670000 "NO " 0.00000000000000000000 0.00000000000000000000 1.01999998092645727000 -63.36329443546222250000 1.00000000000000000000      5     16      1      1 387    32.648611   -96.644444 "YES" "Default" "NO " "" "" "" "" "" "" "" "" "" "" "BusbarSection" 0 "" "" "" "" ""
  5038 "DALLAS 1 5"   13.19999980926513670000 "NO " 0.00000000000000000000 0.00000000000000000000 1.01999998092642752000 -63.34197192683753740000 1.00000000000000000000      5     16      1      1 387    32.648611   -96.644444 "YES" "Default" "NO " "" "" "" "" "" "" "" "" "" "" "BusbarSection" 0 "" "" "" "" ""
  5039 "DALLAS 1 6"   13.19999980926513670000 "NO " 0.00000000000000000000 0.00000000000000000000 1.01939071482811561000 -63.70963851793894860000 1.00000000000000000000      5     16      1      1 387    32.648611   -96.644444 "YES" "Default" "NO " "" "" "" "" "" "" "" "" "" "" "BusbarSection" 0 "" "" "" "" ""
  5040 "DALLAS 1 7"   13.19999980926513670000 "NO " 0.00000000000000000000 0.00000000000000000000 1.01999998092641886000 -63.14411418868784410000 1.00000000000000000000      5     16      1      1 387    32.648611   -96.644444 "YES" "Default" "NO " "" "" "" "" "" "" "" "" "" "" "BusbarSection" 0 "" "" "" "" ""
  5041 "DALLAS 1 8"   13.19999980926513670000 "NO " 0.00000000000000000000 0.00000000000000000000 1.01999998092642086000 -63.40489880323081450000 1.00000000000000000000      5     16      1      1 387    32.648611   -96.644444 "YES" "Default" "NO " "" "" "" "" "" "" "" "" "" "" "BusbarSection" 0 "" "" "" "" ""
  5042 "DALLAS 1 9"   13.19999980926513670000 "NO " 0.00000000000000000000 0.00000000000000000000 1.01999998092652100000 -63.29473446747778100000 1.00000000000000000000      5     16      1      1 387    32.648611   -96.644444 "YES" "Default" "NO " "" "" "" "" "" "" "" "" "" "" "BusbarSection" 0 "" "" "" "" ""
  5043 "ROYSE CITY 0" 161.00000000000000000000 "NO " 0.00000000000000000000 0.00000000000000000000 0.98495123122637562300 -69.76911992569672800000 1.00000000000000000000      5     16      1      1 388    32.945503   -96.375325 "YES" "Default" "NO " "" "" "" "" "" "" "" "" "" "" "BusbarSection" 0 "" "" "" "" ""
  5044 "BOYD 0"       161.00000000000000000000 "NO " 0.00000000000000000000 0.00000000000000000000 0.99624003155851037500 -63.17003122584656440000 1.00000000000000000000      5     17      1      1 389    33.041942   -97.597083 "YES" "Default" "NO " "" "" "" "" "" "" "" "" "" "" "BusbarSection" 0 "" "" "" "" ""
  5045 "STEPHENVILLE 0" 500.00000000000000000000 "NO " 0.00000000000000000000 0.00000000000000000000 1.01019528436986650000 -48.99017330836284860000 1.00000000000000000000      5     18      1      1 390    32.282235   -98.196717 "YES" "Default" "NO " "" "" "" "" "" "" "" "" "" "" "BusbarSection" 0 "" "" "" "" ""
  5046 "STEPHENVILLE 1" 161.00000000000000000000 "NO " 0.00000000000000000000 0.00000000000000000000 1.00766615047079644000 -51.03047176917350210000 1.00000000000000000000      5     18      1      1 390    32.282235   -98.196717 "YES" "Default" "NO " "" "" "" "" "" "" "" "" "" "" "BusbarSection" 0 "" "" "" "" ""
  5047 "MANSFIELD 0"  500.00000000000000000000 "NO " 0.00000000000000000000 0.00000000000000000000 1.00820898247260349000 -59.91327718429867130000 1.00000000000000000000      5     17      1      1 391    32.503973   -97.188374 "YES" "Default" "NO " "" "" "" "" "" "" "" "" "" "" "BusbarSection" 0 "" "" "" "" ""
  5048 "MANSFIELD 1"  161.00000000000000000000 "NO " 0.00000000000000000000 0.00000000000000000000 0.99610879449268685500 -64.25943814834981540000 1.00000000000000000000      5     17      1      1 391    32.503973   -97.188374 "YES" "Default" "NO " "" "" "" "" "" "" "" "" "" "" "BusbarSection" 0 "" "" "" "" ""
  5049 "GREENVILLE 1 0" 500.00000000000000000000 "NO " 0.00000000000000000000 0.00000000000000000000 1.00615262063291122000 -59.97429025140782240000 1.00000000000000000000      5     16      1      1 392    33.170700   -96.126400 "YES" "Default" "NO " "" "" "" "" "" "" "" "" "" "" "BusbarSection" 0 "" "" "" "" ""
  5050 "GREENVILLE 1 1" 161.00000000000000000000 "NO " 0.00000000000000000000 0.00000000000000000000 1.00228852193454743000 -64.45726068199284950000 1.00000000000000000000      5     16      1      1 392    33.170700   -96.126400 "YES" "Default" "NO " "" "" "" "" "" "" "" "" "" "" "BusbarSection" 0 "" "" "" "" ""
  5051 "GREENVILLE 1 2" 22.00000000000000000000 "NO " 0.00000000000000000000 0.00000000000000000000 1.01321004980531004000 -59.20488075430470330000 1.00000000000000000000      5     16      1      1 392    33.170700   -96.126400 "YES" "Default" "NO " "" "" "" "" "" "" "" "" "" "" "BusbarSection" 0 "" "" "" "" ""
  5052 "GREENVILLE 1 3" 115.00000000000000000000 "NO " 0.00000000000000000000 0.00000000000000000000 1.00406845157602898000 -63.17069143070366270000 1.00000000000000000000      5     16      1      1 392    33.170700   -96.126400 "YES" "Default" "NO " "" "" "" "" "" "" "" "" "" "" "BusbarSection" 0 "" "" "" "" ""
  5053 "PLANO 4 0"    161.00000000000000000000 "NO " 0.00000000000000000000 0.00000000000000000000 0.98850901424875048400 -69.59017777265862040000 1.00000000000000000000      5     16      1      1 393    33.090085   -96.740008 "YES" "Default" "NO " "" "" "" "" "" "" "" "" "" "" "BusbarSection" 0 "" "" "" "" ""
  5054 "GROESBECK 0"  161.00000000000000000000 "NO " 0.00000000000000000000 0.00000000000000000000 0.99399440353819090700 -57.44825382922749670000 1.00000000000000000000      5     14      1      1 394    31.503056   -96.520013 "YES" "Default" "NO " "" "" "" "" "" "" "" "" "" "" "BusbarSection" 0 "" "" "" "" ""
  5055 "GRAHAM 0"     500.00000000000000000000 "NO " 0.00000000000000000000 0.00000000000000000000 1.00284875319726074000 -50.21244191158728400000 1.00000000000000000000      5     12      1      1 395    33.134400   -98.611700 "YES" "Default" "NO " "" "" "" "" "" "" "" "" "" "" "BusbarSection" 0 "" "" "" "" ""
  5056 "GRAHAM 1"     161.00000000000000000000 "NO " 0.00000000000000000000 0.00000000000000000000 1.00138914601211138000 -51.06830108369705810000 1.00000000000000000000      5     12      1      1 395    33.134400   -98.611700 "YES" "Default" "NO " "" "" "" "" "" "" "" "" "" "" "BusbarSection" 0 "" "" "" "" ""
  5057 "GRAHAM 2"     13.80000019073486330000 "NO " 0.00000000000000000000 0.00000000000000000000 1.00284875319726074000 -50.21244191158728400000 1.00000000000000000000      5     12      1      1 395    33.134400   -98.611700 "YES" "Default" "NO " "" "" "" "" "" "" "" "" "" "" "BusbarSection" 0 "" "" "" "" ""
  5058 "GRAHAM 3"     13.80000019073486330000 "NO " 0.00000000000000000000 0.00000000000000000000 0.99999999999998201400 -47.44247830599002210000 1.00000000000000000000      5     12      1      1 395    33.134400   -98.611700 "YES" "Default" "NO " "" "" "" "" "" "" "" "" "" "" "BusbarSection" 0 "" "" "" "" ""
  5059 "MABANK 2 0"   161.00000000000000000000 "NO " 0.00000000000000000000 0.00000000000000000000 0.99549436721173445400 -64.25055661335996150000 1.00000000000000000000      5     14      1      1 396    32.277759   -96.105332 "YES" "Default" "NO " "" "" "" "" "" "" "" "" "" "" "BusbarSection" 0 "" "" "" "" ""
  5060 "MABANK 2 1"   115.00000000000000000000 "NO " 0.00000000000000000000 0.00000000000000000000 0.99837010260574532400 -66.61182024670469560000 1.00000000000000000000      5     14      1      1 396    32.277759   -96.105332 "YES" "Default" "NO " "" "" "" "" "" "" "" "" "" "" "BusbarSection" 0 "" "" "" "" ""
  5061 "MABANK 2 2"   115.00000000000000000000 "NO " 0.00000000000000000000 0.00000000000000000000 1.01999998092642774000 -69.97037008558862680000 1.00000000000000000000      5     14      1      1 396    32.277759   -96.105332 "YES" "Default" "NO " "" "" "" "" "" "" "" "" "" "" "BusbarSection" 0 "" "" "" "" ""
  5062 "MABANK 2 3"   115.00000000000000000000 "NO " 0.00000000000000000000 0.00000000000000000000 0.99169221979865906900 -74.34044402042508180000 1.00000000000000000000      5     14      1      1 396    32.277759   -96.105332 "YES" "Default" "NO " "" "" "" "" "" "" "" "" "" "" "BusbarSection" 0 "" "" "" "" ""
  5063 "ARLINGTON 1 0" 500.00000000000000000000 "NO " 0.00000000000000000000 0.00000000000000000000 1.01028418717972035000 -62.18811207572086630000 1.00000000000000000000      5     17      1      1 397    32.775093   -97.142090 "YES" "Default" "NO " "" "" "" "" "" "" "" "" "" "" "BusbarSection" 0 "" "" "" "" ""
  5064 "ARLINGTON 1 1" 161.00000000000000000000 "NO " 0.00000000000000000000 0.00000000000000000000 1.00147140301982285000 -66.39761596462298600000 1.00000000000000000000      5     17      1      1 397    32.775093   -97.142090 "YES" "Default" "NO " "" "" "" "" "" "" "" "" "" "" "BusbarSection" 0 "" "" "" "" ""
  5065 "ARLINGTON 1 2" 13.80000019073486330000 "NO " 0.00000000000000000000 0.00000000000000000000 1.01124530721657790000 -62.08489059718908010000 1.00000000000000000000      5     17      1      1 397    32.775093   -97.142090 "YES" "Default" "NO " "" "" "" "" "" "" "" "" "" "" "BusbarSection" 0 "" "" "" "" ""
  5066 "ARLINGTON 1 3" 13.80000019073486330000 "NO " 0.00000000000000000000 0.00000000000000000000 1.01028418717972035000 -62.18811207572086630000 1.00000000000000000000      5     17      1      1 397    32.775093   -97.142090 "YES" "Default" "NO " "" "" "" "" "" "" "" "" "" "" "BusbarSection" 0 "" "" "" "" ""
  5067 "ARLINGTON 1 4" 13.80000019073486330000 "NO " 0.00000000000000000000 0.00000000000000000000 1.02999997138970656000 -59.60970012466351160000 1.00000000000000000000      5     17      1      1 397    32.775093   -97.142090 "YES" "Default" "NO " "" "" "" "" "" "" "" "" "" "" "BusbarSection" 0 "" "" "" "" ""
  5068 "ARLINGTON 1 5" 13.80000019073486330000 "NO " 0.00000000000000000000 0.00000000000000000000 1.02999997138972854000 -59.48503341313036680000 1.00000000000000000000      5     17      1      1 397    32.775093   -97.142090 "YES" "Default" "NO " "" "" "" "" "" "" "" "" "" "" "BusbarSection" 0 "" "" "" "" ""
  5069 "ARLINGTON 1 6" 13.80000019073486330000 "NO " 0.00000000000000000000 0.00000000000000000000 1.02999997138971167000 -59.31431552786279580000 1.00000000000000000000      5     17      1      1 397    32.775093   -97.142090 "YES" "Default" "NO " "" "" "" "" "" "" "" "" "" "" "BusbarSection" 0 "" "" "" "" ""
  5070 "DALLAS 41 0"  161.00000000000000000000 "NO " 0.00000000000000000000 0.00000000000000000000 0.99041356215234144200 -70.29700099776015070000 1.00000000000000000000      5     17      1      1 398    32.781246   -96.878831 "YES" "Default" "NO " "" "" "" "" "" "" "" "" "" "" "BusbarSection" 0 "" "" "" "" ""
  5071 "WACO 3 0"     161.00000000000000000000 "NO " 0.00000000000000000000 0.00000000000000000000 1.00971596421948684000 -54.85017347352872720000 1.00000000000000000000      5     13      1      1 399    31.576824   -97.127249 "YES" "Default" "NO " "" "" "" "" "" "" "" "" "" "" "BusbarSection" 0 "" "" "" "" ""
  5072 "DALLAS 19 0"  161.00000000000000000000 "NO " 0.00000000000000000000 0.00000000000000000000 0.99376629532416382900 -69.87300369855962860000 1.00000000000000000000      5     16      1      1 400    32.997373   -96.788213 "YES" "Default" "NO " "" "" "" "" "" "" "" "" "" "" "BusbarSection" 0 "" "" "" "" ""
  5073 "BANGS 0"      161.00000000000000000000 "NO " 0.00000000000000000000 0.00000000000000000000 1.01740340759435743000 -46.70232234881751050000 1.00000000000000000000      5     15      1      1 401    31.706204   -99.151374 "YES" "Default" "NO " "" "" "" "" "" "" "" "" "" "" "BusbarSection" 0 "" "" "" "" ""
  5074 "PROSPER 0"    161.00000000000000000000 "NO " 0.00000000000000000000 0.00000000000000000000 0.99543150077905684400 -69.57020980821457100000 1.00000000000000000000      5     16      1      1 402    33.241902   -96.807989 "YES" "Default" "NO " "" "" "" "" "" "" "" "" "" "" "BusbarSection" 0 "" "" "" "" ""
  5075 "EVANT 0"      161.00000000000000000000 "NO " 0.00000000000000000000 0.00000000000000000000 1.00234576689574650000 -56.95398345319115660000 1.00000000000000000000      5     18      1      1 403    31.553908   -98.049081 "YES" "Default" "NO " "" "" "" "" "" "" "" "" "" "" "BusbarSection" 0 "" "" "" "" ""
  5076 "TERRELL 1 0"  161.00000000000000000000 "NO " 0.00000000000000000000 0.00000000000000000000 1.00034919734153660000 -71.66856713049990900000 1.00000000000000000000      5     16      1      1 404    32.738471   -96.169166 "YES" "Default" "NO " "" "" "" "" "" "" "" "" "" "" "BusbarSection" 0 "" "" "" "" ""
  5077 "TERRELL 1 1"  115.00000000000000000000 "NO " 0.00000000000000000000 0.00000000000000000000 1.01999998092645683000 -72.65572733153462080000 1.00000000000000000000      5     16      1      1 404    32.738471   -96.169166 "YES" "Default" "NO " "" "" "" "" "" "" "" "" "" "" "BusbarSection" 0 "" "" "" "" ""
  5078 "AUBREY 0"     161.00000000000000000000 "NO " 0.00000000000000000000 0.00000000000000000000 0.98916332880421220500 -66.89219441605982300000 1.00000000000000000000      5     17      1      1 405    33.273449   -96.990119 "YES" "Default" "NO " "" "" "" "" "" "" "" "" "" "" "BusbarSection" 0 "" "" "" "" ""
  5079 "WACO 4 0"     161.00000000000000000000 "NO " 0.00000000000000000000 0.00000000000000000000 1.01350629848556362000 -56.31175385033320420000 1.00000000000000000000      5     13      1      1 406    31.513756   -97.152983 "YES" "Default" "NO " "" "" "" "" "" "" "" "" "" "" "BusbarSection" 0 "" "" "" "" ""
  5080 "LORENA 0"     161.00000000000000000000 "NO " 0.00000000000000000000 0.00000000000000000000 0.99479268927847031000 -57.20462627273447960000 1.00000000000000000000      5     13      1      1 407    31.268644   -97.202495 "YES" "Default" "NO " "" "" "" "" "" "" "" "" "" "" "BusbarSection" 0 "" "" "" "" ""
  5081 "FORT HOOD 0"  161.00000000000000000000 "NO " 0.00000000000000000000 0.00000000000000000000 0.99985916385851803000 -55.86169507041039140000 1.00000000000000000000      5     13      1      1 408    31.143642   -97.761047 "YES" "Default" "NO " "" "" "" "" "" "" "" "" "" "" "BusbarSection" 0 "" "" "" "" ""
  5082 "ARLINGTON 5 0" 161.00000000000000000000 "NO " 0.00000000000000000000 0.00000000000000000000 0.99472617341805447100 -69.66528103090260520000 1.00000000000000000000      5     17      1      1 409    32.692105   -97.086517 "YES" "Default" "NO " "" "" "" "" "" "" "" "" "" "" "BusbarSection" 0 "" "" "" "" ""
  5083 "MCKINNEY 3 0" 500.00000000000000000000 "NO " 0.00000000000000000000 0.00000000000000000000 1.00905123575459910000 -63.68008369116020620000 1.00000000000000000000      5     16      1      1 410    33.172033   -96.696270 "YES" "Default" "NO " "" "" "" "" "" "" "" "" "" "" "BusbarSection" 0 "" "" "" "" ""
  5084 "MCKINNEY 3 1" 161.00000000000000000000 "NO " 0.00000000000000000000 0.00000000000000000000 0.99437901975839404500 -67.97740729858544740000 1.00000000000000000000      5     16      1      1 410    33.172033   -96.696270 "YES" "Default" "NO " "" "" "" "" "" "" "" "" "" "" "BusbarSection" 0 "" "" "" "" ""
  5085 "DALLAS 38 0"  161.00000000000000000000 "NO " 0.00000000000000000000 0.00000000000000000000 0.98810848861737388100 -69.83750549589481690000 1.00000000000000000000      5     17      1      1 411    32.665618   -96.873056 "YES" "Default" "NO " "" "" "" "" "" "" "" "" "" "" "BusbarSection" 0 "" "" "" "" ""
  5086 "ARLINGTON 9 0" 161.00000000000000000000 "NO " 0.00000000000000000000 0.00000000000000000000 0.98890809263732371000 -69.24098545806874940000 1.00000000000000000000      5     17      1      1 412    32.719328   -97.155028 "YES" "Default" "NO " "" "" "" "" "" "" "" "" "" "" "BusbarSection" 0 "" "" "" "" ""
  5087 "MILFORD 0"    161.00000000000000000000 "NO " 0.00000000000000000000 0.00000000000000000000 0.99065536348328020500 -63.82947092618518070000 1.00000000000000000000      5     14      1      1 413    32.137513   -96.992470 "YES" "Default" "NO " "" "" "" "" "" "" "" "" "" "" "BusbarSection" 0 "" "" "" "" ""
  5088 "CLIFTON 1 0"  161.00000000000000000000 "NO " 0.00000000000000000000 0.00000000000000000000 0.99744557370144293400 -59.15605790414981870000 1.00000000000000000000      5     18      1      1 414    31.869400   -97.366700 "YES" "Default" "NO " "" "" "" "" "" "" "" "" "" "" "BusbarSection" 0 "" "" "" "" ""
  5089 "CLIFTON 1 1"  13.80000019073486330000 "NO " 0.00000000000000000000 0.00000000000000000000 0.99744557370144293400 -59.15605790414981870000 1.00000000000000000000      5     18      1      1 414    31.869400   -97.366700 "YES" "Default" "NO " "" "" "" "" "" "" "" "" "" "" "BusbarSection" 0 "" "" "" "" ""
  5090 "DALLAS 15 0"  161.00000000000000000000 "NO " 0.00000000000000000000 0.00000000000000000000 0.99722228904917509200 -71.06439026362346570000 1.00000000000000000000      5     16      1      1 415    32.831279   -96.771191 "YES" "Default" "NO " "" "" "" "" "" "" "" "" "" "" "BusbarSection" 0 "" "" "" "" ""
  5091 "FROST 0"      161.00000000000000000000 "NO " 0.00000000000000000000 0.00000000000000000000 0.99061468453363610300 -63.22958806820223290000 1.00000000000000000000      5     14      1      1 416    32.038687   -96.807932 "YES" "Default" "NO " "" "" "" "" "" "" "" "" "" "" "BusbarSection" 0 "" "" "" "" ""
  5092 "GRANDVIEW 0"  161.00000000000000000000 "NO " 0.00000000000000000000 0.00000000000000000000 0.99243149699079380400 -67.14666787810834590000 1.00000000000000000000      5     14      1      1 417    32.280923   -97.160760 "YES" "Default" "NO " "" "" "" "" "" "" "" "" "" "" "BusbarSection" 0 "" "" "" "" ""
  5093 "HASLET 0"     161.00000000000000000000 "NO " 0.00000000000000000000 0.00000000000000000000 1.00555713466979224000 -67.66960355907305310000 1.00000000000000000000      5     17      1      1 418    32.986624   -97.377255 "YES" "Default" "NO " "" "" "" "" "" "" "" "" "" "" "BusbarSection" 0 "" "" "" "" ""
  5094 "BARDWELL 0"   161.00000000000000000000 "NO " 0.00000000000000000000 0.00000000000000000000 1.00741205763163566000 -61.04277407638279840000 1.00000000000000000000      5     14      1      1 419    32.211123   -96.752827 "YES" "Default" "NO " "" "" "" "" "" "" "" "" "" "" "BusbarSection" 0 "" "" "" "" ""
  5095 "LAKE DALLAS 0" 161.00000000000000000000 "NO " 0.00000000000000000000 0.00000000000000000000 1.00219163892288265000 -69.57612881134967610000 1.00000000000000000000      5     17      1      1 420    33.110351   -97.005469 "YES" "Default" "NO " "" "" "" "" "" "" "" "" "" "" "BusbarSection" 0 "" "" "" "" ""
  5096 "PLANO 1 0"    161.00000000000000000000 "NO " 0.00000000000000000000 0.00000000000000000000 0.99608349678705887500 -68.67009199394105680000 1.00000000000000000000      5     16      1      1 421    33.021793   -96.615482 "YES" "Default" "NO " "" "" "" "" "" "" "" "" "" "" "BusbarSection" 0 "" "" "" "" ""
  5097 "EULESS 2 0"   161.00000000000000000000 "NO " 0.00000000000000000000 0.00000000000000000000 0.99788498246454204700 -68.00714243221601410000 1.00000000000000000000      5     17      1      1 422    32.814107   -97.091323 "YES" "Default" "NO " "" "" "" "" "" "" "" "" "" "" "BusbarSection" 0 "" "" "" "" ""
  5098 "FORT WORTH 24 0" 161.00000000000000000000 "NO " 0.00000000000000000000 0.00000000000000000000 1.01153930234595402000 -68.85343519532506210000 1.00000000000000000000      5     17      1      1 423    32.581858   -97.420575 "YES" "Default" "NO " "" "" "" "" "" "" "" "" "" "" "BusbarSection" 0 "" "" "" "" ""
  5099 "FLOWER MOUND 2 0" 161.00000000000000000000 "NO " 0.00000000000000000000 0.00000000000000000000 1.01999998092652300000 -69.84609978581008250000 1.00000000000000000000      5     17      1      1 424    33.034890   -97.124906 "YES" "Default" "NO " "" "" "" "" "" "" "" "" "" "" "BusbarSection" 0 "" "" "" "" ""
  5100 "DALLAS 11 0"  161.00000000000000000000 "NO " 0.00000000000000000000 0.00000000000000000000 0.99581141451069155000 -69.42896758815926720000 1.00000000000000000000      5     16      1      1 425    32.770635   -96.746362 "YES" "Default" "NO " "" "" "" "" "" "" "" "" "" "" "BusbarSection" 0 "" "" "" "" ""
  5101 "COMANCHE 0"   161.00000000000000000000 "NO " 0.00000000000000000000 0.00000000000000000000 1.01449153782228430000 -52.69687524001715670000 1.00000000000000000000      5     15      1      1 426    31.891101   -98.614553 "YES" "Default" "NO " "" "" "" "" "" "" "" "" "" "" "BusbarSection" 0 "" "" "" "" ""
  5102 "RICHARDSON 2 0" 500.00000000000000000000 "NO " 0.00000000000000000000 0.00000000000000000000 1.00442327020289435000 -64.72269214742070180000 1.00000000000000000000      5     16      1      1 427    32.976063   -96.742080 "YES" "Default" "NO " "" "" "" "" "" "" "" "" "" "" "BusbarSection" 0 "" "" "" "" ""
  5103 "RICHARDSON 2 1" 161.00000000000000000000 "NO " 0.00000000000000000000 0.00000000000000000000 0.99481006646582914600 -69.01009339350277120000 1.00000000000000000000      5     16      1      1 427    32.976063   -96.742080 "YES" "Default" "NO " "" "" "" "" "" "" "" "" "" "" "BusbarSection" 0 "" "" "" "" ""
  5104 "FORT WORTH 8 0" 161.00000000000000000000 "NO " 0.00000000000000000000 0.00000000000000000000 0.98893408538892435500 -67.20966241902380030000 1.00000000000000000000      5     17      1      1 428    32.620058   -97.274934 "YES" "Default" "NO " "" "" "" "" "" "" "" "" "" "" "BusbarSection" 0 "" "" "" "" ""
  5105 "IRVING 1 0"   161.00000000000000000000 "NO " 0.00000000000000000000 0.00000000000000000000 0.99417778527367684000 -70.71065053457047610000 1.00000000000000000000      5     17      1      1 429    32.919200   -96.989400 "YES" "Default" "NO " "" "" "" "" "" "" "" "" "" "" "BusbarSection" 0 "" "" "" "" ""
  5106 "IRVING 1 1"   13.80000019073486330000 "NO " 0.00000000000000000000 0.00000000000000000000 0.99417778527367684000 -70.71065053457047610000 1.00000000000000000000      5     17      1      1 429    32.919200   -96.989400 "YES" "Default" "NO " "" "" "" "" "" "" "" "" "" "" "BusbarSection" 0 "" "" "" "" ""
  5107 "IRVING 1 2"   13.80000019073486330000 "NO " 0.00000000000000000000 0.00000000000000000000 0.99417778527367684000 -70.71065053457047610000 1.00000000000000000000      5     17      1      1 429    32.919200   -96.989400 "YES" "Default" "NO " "" "" "" "" "" "" "" "" "" "" "BusbarSection" 0 "" "" "" "" ""
  5108 "DALLAS 44 0"  161.00000000000000000000 "NO " 0.00000000000000000000 0.00000000000000000000 1.01095475818821812000 -68.30706276286861110000 1.00000000000000000000      5     17      1      1 430    32.636077   -96.964622 "YES" "Default" "NO " "" "" "" "" "" "" "" "" "" "" "BusbarSection" 0 "" "" "" "" ""
