BusNum,BusNum:1,LineCircuit,BranchDeviceType,ConsolidateBranch,LineStatus,NormLineStatus,SeriesCapStatus,LineMeter:1,LineR,LineX,LineC,LineG,LineLength,LineMonEle,LSName,LineAMVA,LineAMVA:1,LineAMVA:2,LineAMVA:3,LineAMVA:4,LineAMVA:5,LineAMVA:6,LineAMVA:7,LineAMVA:8,LineAMVA:9,LineAMVA:10,LineAMVA:11,LineAMVA:12,LineAMVA:13,LineAMVA:14,OwnerNum,OwnPercent
4128,4003,1,Line,,Closed,Closed,NO,4128,0.01296,0.090279996,0.01476,0,0,YES,Default,221.0000038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,100
4014,4004,1,Line,,Closed,Closed,NO,4014,0.006,0.059999999,0.115000002,0,0,YES,Default,548.0000019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,100
4113,4004,1,Line,,Closed,Closed,NO,4113,0.00456,0.03255,0.05934,0,0,YES,Default,442.9999828,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,100
4022,4005,1,Line,,Closed,Closed,NO,4022,0.02734,0.113430001,0.01925,0,0,YES,Default,149.000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,100
4114,4005,1,Line,,Closed,Closed,NO,4114,0.019889999,0.113619998,0.017069999,0,0,YES,Default,221.0000038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,100
4006,4011,1,Line,,Closed,Closed,NO,4006,0.026900001,0.117660001,0.01792,0,0,YES,Default,149.000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,100
4006,4197,1,Line,,Closed,Closed,NO,4006,0.00624,0.043439999,0.0071,0,0,YES,Default,221.0000038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,100
4007,4027,1,Line,,Closed,Closed,NO,4007,0.00348,0.020889999,0.00284,0,0,YES,Default,221.0000038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,100
4007,4034,1,Line,,Closed,Closed,NO,4007,0.00873,0.03892,0.00571,0,0,YES,Default,149.000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,100
4007,4122,1,Line,,Closed,Closed,NO,4007,0.00469,0.02091,0.00307,0,0,YES,Default,221.0000038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,100
4008,6112,1,Line,,Closed,Closed,NO,4008,0.01363,0.077820003,0.01169,0,0,YES,Default,98.00000191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,100
6155,4008,1,Line,,Closed,Closed,NO,6155,0.01482,0.06605,0.00968,0,0,YES,Default,149.000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,100
4008,6346,1,Line,,Closed,Closed,NO,4008,0.01174,0.05229,0.00767,0,0,YES,Default,149.000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,100
4152,4009,1,Line,,Closed,Closed,NO,4152,0.00542,0.034979999,0.00667,0,0,YES,Default,221.0000038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,100
4152,4009,2,Line,,Closed,Closed,NO,4152,0.00542,0.034979999,0.00667,0,0,YES,Default,221.0000038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,100
4165,4009,1,Line,,Closed,Closed,NO,4165,0.00315,0.02032,0.00388,0,0,YES,Default,221.0000038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,100
4165,4009,2,Line,,Closed,Closed,NO,4165,0.00315,0.02032,0.00388,0,0,YES,Default,221.0000038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,100
4011,4185,1,Line,,Closed,Closed,NO,4011,0.03112,0.136150002,0.02073,0,0,YES,Default,149.000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,100
4034,4012,1,Line,,Closed,Closed,NO,4034,0.016249999,0.097589999,0.01324,0,0,YES,Default,221.0000038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,100
4012,4103,1,Line,,Closed,Closed,NO,4012,0.02485,0.14192,0.021330001,0,0,YES,Default,221.0000038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,100
4012,4121,1,Line,,Closed,Closed,NO,4012,0.01296,0.077809997,0.01056,0,0,YES,Default,98.00000191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,100
4012,4171,1,Line,,Closed,Closed,NO,4012,0.02502,0.11152,0.016349999,0,0,YES,Default,221.0000038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,100
4013,4089,1,Line,,Closed,Closed,NO,4013,0.01437,0.092809997,0.01771,0,0,YES,Default,250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,100
4107,4013,1,Line,,Closed,Closed,NO,4107,0.02623,0.064130001,0.0084,0,0,YES,Default,98.00000191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,100
4013,4122,1,Line,,Closed,Closed,NO,4013,0.00312,0.01784,0.00268,0,0,YES,Default,98.00000191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,100
4014,4131,1,Line,,Closed,Closed,NO,4014,0.016690001,0.119259998,0.217439994,0,0,YES,Default,442.9999828,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,100
4188,4015,1,Line,,Closed,Closed,NO,4188,0.035379998,0.21243,0.028829999,0,0,YES,Default,98.00000191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,100
4016,4023,1,Line,,Closed,Closed,NO,4016,0.01228,0.073739998,0.01001,0,0,YES,Default,98.00000191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,100
4117,4016,1,Line,,Closed,Closed,NO,4117,0.01709,0.070900001,0.01203,0,0,YES,Default,149.000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,100
4081,4017,1,Line,,Closed,Closed,NO,4081,0.00217,0.01515,0.00248,0,0,YES,Default,221.0000038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,100
4081,4017,2,Line,,Closed,Closed,NO,4081,0.00217,0.01515,0.00248,0,0,YES,Default,221.0000038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,100
4017,4087,1,Line,,Closed,Closed,NO,4017,0.00568,0.02531,0.00371,0,0,YES,Default,149.000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,100
4017,4123,1,Line,,Closed,Closed,NO,4017,0.00492,0.034260001,0.0056,0,0,YES,Default,221.0000038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,100
4018,4037,1,Line,,Closed,Closed,NO,4018,0.01371,0.061069999,0.00896,0,0,YES,Default,149.000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,100
4149,4018,1,Line,,Closed,Closed,NO,4149,0.01472,0.065609999,0.00962,0,0,YES,Default,149.000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,100
4019,4067,1,Line,,Closed,Closed,NO,4019,0.00919,0.062760003,0.01068,0,0,YES,Default,221.0000038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,100
4019,4067,2,Line,,Closed,Closed,NO,4019,0.00919,0.062760003,0.01068,0,0,YES,Default,221.0000038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,100
4019,4121,1,Line,,Closed,Closed,NO,4019,0.020260001,0.049520001,0.00648,0,0,YES,Default,98.00000191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,100
4051,4020,1,Line,,Closed,Closed,NO,4051,0.01602,0.109449998,0.018619999,0,0,YES,Default,221.0000038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,100
4051,4020,2,Line,,Closed,Closed,NO,4051,0.01602,0.109449998,0.018619999,0,0,YES,Default,221.0000038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,100
4020,4123,1,Line,,Closed,Closed,NO,4020,0.00803,0.035769999,0.00525,0,0,YES,Default,149.000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,100
4150,4020,1,Line,,Closed,Closed,NO,4150,0.00418,0.02912,0.00476,0,0,YES,Default,221.0000038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,100
4150,4020,2,Line,,Closed,Closed,NO,4150,0.00418,0.02912,0.00476,0,0,YES,Default,221.0000038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,100
4089,4021,1,Line,,Closed,Closed,NO,4089,0.01219,0.053289998,0.00812,0,0,YES,Default,149.000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,100
4021,4167,1,Line,,Closed,Closed,NO,4021,0.00965,0.042989999,0.0063,0,0,YES,Default,149.000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,100
4187,4022,1,Line,,Closed,Closed,NO,4187,0.025010001,0.103759997,0.01761,0,0,YES,Default,149.000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,100
6112,4023,1,Line,,Closed,Closed,NO,6112,0.04152,0.101489998,0.01329,0,0,YES,Default,98.00000191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,100
4131,4024,1,Line,,Closed,Closed,NO,4131,0.00611,0.059739999,0.114950001,0,0,YES,Default,646.999979,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,100
6263,4024,1,Line,,Closed,Closed,NO,6263,0.00754,0.053860001,0.098200001,0,0,YES,Default,442.9999828,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,100
4025,4117,1,Line,,Closed,Closed,NO,4025,0.00307,0.01981,0.00378,0,0,YES,Default,259.9999905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,100
4027,4088,1,Line,,Closed,Closed,NO,4027,0.00276,0.018829999,0.0032,0,0,YES,Default,221.0000038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,100
4027,4088,2,Line,,Closed,Closed,NO,4027,0.00276,0.018829999,0.0032,0,0,YES,Default,221.0000038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,100
4028,7043,1,Line,,Closed,Closed,NO,4028,0.00286,0.02045,0.037280001,0,0,YES,Default,442.9999828,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,100
4028,7274,1,Line,,Closed,Closed,NO,4028,0.00028,0.00295,0.01006,0,0,YES,Default,750,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,100
4028,7274,2,Line,,Closed,Closed,NO,4028,0.00028,0.00295,0.01006,0,0,YES,Default,750,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,100
4029,6253,1,Line,,Closed,Closed,NO,4029,0.01201,0.077600002,0.0148,0,0,YES,Default,221.0000038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,100
7275,4029,1,Line,,Closed,Closed,NO,7275,0.00321,0.01407,0.00214,0,0,YES,Default,149.000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,100
4031,4043,1,Line,,Closed,Closed,NO,4031,0.041209999,0.18028,0.02746,0,0,YES,Default,149.000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,100
4147,4031,1,Line,,Closed,Closed,NO,4147,0.02053,0.0898,0.01368,0,0,YES,Default,149.000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,100
4051,4032,1,Line,,Closed,Closed,NO,4051,0.021090001,0.051539999,0.00675,0,0,YES,Default,98.00000191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,100
4141,4032,1,Line,,Closed,Closed,NO,4141,0.019309999,0.086049996,0.01262,0,0,YES,Default,149.000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,100
4033,4101,1,Line,,Closed,Closed,NO,4033,0.0036,0.016000001,0.003,0,0,YES,Default,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,100
4033,4147,1,Line,,Closed,Closed,NO,4033,0.00984,0.068539999,0.0112,0,0,YES,Default,221.0000038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,100
4033,4147,2,Line,,Closed,Closed,NO,4033,0.00984,0.068539999,0.0112,0,0,YES,Default,221.0000038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,100
4033,4190,1,Line,,Closed,Closed,NO,4033,0.00397,0.016480001,0.0028,0,0,YES,Default,149.000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,100
4034,4154,1,Line,,Closed,Closed,NO,4034,0.01506,0.10289,0.017510001,0,0,YES,Default,221.0000038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,100
4064,4035,1,Line,,Closed,Closed,NO,4064,0.00506,0.020989999,0.00356,0,0,YES,Default,149.000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,100
4035,4150,1,Line,,Closed,Closed,NO,4035,0.02431,0.059420001,0.00778,0,0,YES,Default,98.00000191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,100
4132,4036,1,Line,,Closed,Closed,NO,4132,0.03455,0.153960004,0.02258,0,0,YES,Default,149.000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,100
4036,4189,1,Line,,Closed,Closed,NO,4036,0.059009999,0.144240007,0.018890001,0,0,YES,Default,98.00000191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,100
4037,4054,1,Line,,Closed,Closed,NO,4037,0.00975,0.058540002,0.00794,0,0,YES,Default,98.00000191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,100
4099,4037,1,Line,,Closed,Closed,NO,4099,0.016170001,0.070749998,0.01077,0,0,YES,Default,149.000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,100
4054,4038,1,Line,,Closed,Closed,NO,4054,0.01093,0.065609999,0.0089,0,0,YES,Default,98.00000191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,100
4038,4125,1,Line,,Closed,Closed,NO,4038,0.016349999,0.09341,0.01404,0,0,YES,Default,98.00000191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,100
4038,4178,1,Line,,Closed,Closed,NO,4038,0.031810001,0.077749997,0.01018,0,0,YES,Default,98.00000191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,100
4073,4039,1,Line,,Closed,Closed,NO,4073,0.00022,0.00224,0.00764,0,0,YES,Default,750,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,100
4073,4039,2,Line,,Closed,Closed,NO,4073,0.00022,0.00224,0.00764,0,0,YES,Default,750,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,100
4039,4151,1,Line,,Closed,Closed,NO,4039,0.00765,0.079559997,0.271109998,0,0,YES,Default,750,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,100
4039,4151,2,Line,,Closed,Closed,NO,4039,0.00765,0.079559997,0.271109998,0,0,YES,Default,750,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,100
4039,4151,3,Line,,Closed,Closed,NO,4039,0.00765,0.079559997,0.271109998,0,0,YES,Default,750,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,100
4074,4040,1,Line,,Closed,Closed,NO,4074,0.00148,0.00957,0.00183,0,0,YES,Default,250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,100
4074,4040,2,Line,,Closed,Closed,NO,4074,0.00148,0.00957,0.00183,0,0,YES,Default,250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,100
4074,4040,3,Line,,Closed,Closed,NO,4074,0.00148,0.00957,0.00183,0,0,YES,Default,250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,100
4079,4040,1,Line,,Closed,Closed,NO,4079,0.00457,0.031860001,0.00521,0,0,YES,Default,300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,100
4079,4040,2,Line,,Closed,Closed,NO,4079,0.00457,0.031860001,0.00521,0,0,YES,Default,300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,100
4079,4040,3,Line,,Closed,Closed,NO,4079,0.00457,0.031860001,0.00521,0,0,YES,Default,300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,100
4073,4041,1,Line,,Closed,Closed,NO,4073,0.0019,0.019710001,0.067170002,0,0,YES,Default,819.9999809,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,100
4073,4041,2,Line,,Closed,Closed,NO,4073,0.0019,0.019710001,0.067170002,0,0,YES,Default,819.9999809,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,100
4088,4042,1,Line,,Closed,Closed,NO,4088,0.00312,0.02015,0.00384,0,0,YES,Default,250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,100
4088,4042,2,Line,,Closed,Closed,NO,4088,0.00312,0.02015,0.00384,0,0,YES,Default,250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,100
4107,4042,1,Line,,Closed,Closed,NO,4107,0.00298,0.01925,0.00367,0,0,YES,Default,221.0000038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,100
4107,4042,2,Line,,Closed,Closed,NO,4107,0.00298,0.01925,0.00367,0,0,YES,Default,221.0000038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,100
4043,4119,1,Line,,Closed,Closed,NO,4043,0.01218,0.054280002,0.00796,0,0,YES,Default,149.000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,100
4044,4119,1,Line,,Closed,Closed,NO,4044,0.00264,0.01804,0.00307,0,0,YES,Default,221.0000038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,100
4185,4044,1,Line,,Closed,Closed,NO,4185,0.031169999,0.138909996,0.020369999,0,0,YES,Default,149.000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,100
4048,4154,1,Line,,Closed,Closed,NO,4048,0.00408,0.02784,0.00474,0,0,YES,Default,221.0000038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,100
4048,4155,1,Line,,Closed,Closed,NO,4048,0.00335,0.023320001,0.00381,0,0,YES,Default,221.0000038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,100
4048,4155,2,Line,,Closed,Closed,NO,4048,0.00335,0.023320001,0.00381,0,0,YES,Default,221.0000038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,100
4086,4049,1,Line,,Closed,Closed,NO,4086,0.00927,0.04053,0.00617,0,0,YES,Default,149.000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,100
4049,4194,1,Line,,Closed,Closed,NO,4049,0.00379,0.02643,0.00432,0,0,YES,Default,221.0000038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,100
4049,4194,2,Line,,Closed,Closed,NO,4049,0.00379,0.02643,0.00432,0,0,YES,Default,221.0000038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,100
4127,4051,1,Line,,Closed,Closed,NO,4127,0.01554,0.088760003,0.01334,0,0,YES,Default,221.0000038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,100
4053,4152,1,Line,,Closed,Closed,NO,4053,0.0091,0.06213,0.01057,0,0,YES,Default,221.0000038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,100
4053,4152,2,Line,,Closed,Closed,NO,4053,0.0091,0.06213,0.01057,0,0,YES,Default,221.0000038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,100
4053,4191,1,Line,,Closed,Closed,NO,4053,0.02289,0.147829995,0.028200001,0,0,YES,Default,221.0000038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,100
4053,4191,2,Line,,Closed,Closed,NO,4053,0.02289,0.147829995,0.028200001,0,0,YES,Default,221.0000038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,100
4055,4078,1,Line,,Closed,Closed,NO,4055,0.00454,0.03104,0.00528,0,0,YES,Default,221.0000038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,100
4055,4078,2,Line,,Closed,Closed,NO,4055,0.00454,0.03104,0.00528,0,0,YES,Default,221.0000038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,100
4055,4109,1,Line,,Closed,Closed,NO,4055,0.01141,0.049910001,0.0076,0,0,YES,Default,149.000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,100
4055,4145,1,Line,,Closed,Closed,NO,4055,0.0037,0.025769999,0.00421,0,0,YES,Default,221.0000038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,100
4055,4145,2,Line,,Closed,Closed,NO,4055,0.0037,0.025769999,0.00421,0,0,YES,Default,221.0000038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,100
4056,4158,1,Line,,Closed,Closed,NO,4056,0.00124,0.01287,0.043869998,0,0,YES,Default,750,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,100
4056,4181,1,Line,,Closed,Closed,NO,4056,0.00117,0.01146,0.02204,0,0,YES,Default,646.999979,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,100
4108,4057,1,Line,,Closed,Closed,NO,4108,0.00271,0.017480001,0.00334,0,0,YES,Default,221.0000038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,100
4108,4057,2,Line,,Closed,Closed,NO,4108,0.00271,0.017480001,0.00334,0,0,YES,Default,221.0000038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,100
4057,4145,1,Line,,Closed,Closed,NO,4057,0.00563,0.039239999,0.00641,0,0,YES,Default,221.0000038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,100
4057,4145,2,Line,,Closed,Closed,NO,4057,0.00563,0.039239999,0.00641,0,0,YES,Default,221.0000038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,100
4069,4064,1,Line,,Closed,Closed,NO,4069,0.00989,0.02376,0.00322,0,0,YES,Default,98.00000191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,100
4064,4099,1,Line,,Closed,Closed,NO,4064,0.00946,0.06459,0.01099,0,0,YES,Default,221.0000038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,100
4064,4099,2,Line,,Closed,Closed,NO,4064,0.00946,0.06459,0.01099,0,0,YES,Default,221.0000038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,100
4064,4104,1,Line,,Closed,Closed,NO,4064,0.00622,0.040169999,0.00766,0,0,YES,Default,221.0000038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,100
4064,4104,2,Line,,Closed,Closed,NO,4064,0.00622,0.040169999,0.00766,0,0,YES,Default,221.0000038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,100
4066,4068,1,Line,,Closed,Closed,NO,4066,0.013,0.057969999,0.0085,0,0,YES,Default,149.000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,100
4066,4107,1,Line,,Closed,Closed,NO,4066,0.00316,0.02043,0.0039,0,0,YES,Default,221.0000038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,100
4066,4107,2,Line,,Closed,Closed,NO,4066,0.00316,0.02043,0.0039,0,0,YES,Default,221.0000038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,100
4111,4067,1,Line,,Closed,Closed,NO,4111,0.00346,0.02362,0.00402,0,0,YES,Default,300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,100
4194,4067,1,Line,,Closed,Closed,NO,4194,0.00473,0.03294,0.00539,0,0,YES,Default,300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,100
4194,4067,2,Line,,Closed,Closed,NO,4194,0.00473,0.03294,0.00539,0,0,YES,Default,300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,100
4194,4067,3,Line,,Closed,Closed,NO,4194,0.00473,0.03294,0.00539,0,0,YES,Default,300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,100
4068,4103,1,Line,,Closed,Closed,NO,4068,0.00973,0.055550002,0.00835,0,0,YES,Default,98.00000191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,100
4068,4186,1,Line,,Closed,Closed,NO,4068,0.018549999,0.082680002,0.01212,0,0,YES,Default,149.000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,100
4069,4072,1,Line,,Closed,Closed,NO,4069,0.00681,0.03892,0.00585,0,0,YES,Default,98.00000191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,100
4070,4183,1,Line,,Closed,Closed,NO,4070,0.002,0.02,0.07,0,0,YES,Default,442.9999828,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,100
4070,4192,1,Line,,Closed,Closed,NO,4070,0.00137,0.01421,0.04843,0,0,YES,Default,750,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,100
4070,4192,2,Line,,Closed,Closed,NO,4070,0.00137,0.01421,0.04843,0,0,YES,Default,750,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,100
4106,4071,1,Line,,Closed,Closed,NO,4106,0.009,0.040100001,0.00588,0,0,YES,Default,221.0000038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,100
4072,4156,1,Line,,Closed,Closed,NO,4072,0.00671,0.027799999,0.00472,0,0,YES,Default,221.0000038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,100
4072,4168,1,Line,,Closed,Closed,NO,4072,0.00284,0.01981,0.00324,0,0,YES,Default,221.0000038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,100
4072,4168,2,Line,,Closed,Closed,NO,4072,0.00284,0.01981,0.00324,0,0,YES,Default,221.0000038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,100
4146,4073,1,Line,,Closed,Closed,NO,4146,0.006,0.059999999,0.115000002,0,0,YES,Default,548.0000019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,100
4073,4183,1,Line,,Closed,Closed,NO,4073,0.01015,0.072480001,0.132139996,0,0,YES,Default,750,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,100
4192,4073,1,Line,,Closed,Closed,NO,4192,0.0062,0.064489998,0.219750002,0,0,YES,Default,819.9999809,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,100
4155,4074,1,Line,,Closed,Closed,NO,4155,0.01013,0.057859998,0.00869,0,0,YES,Default,221.0000038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,100
4120,4078,1,Line,,Closed,Closed,NO,4120,0.00325,0.01949,0.00265,0,0,YES,Default,250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,100
4078,4180,1,Line,,Closed,Closed,NO,4078,0.015690001,0.089589998,0.01346,0,0,YES,Default,98.00000191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,100
4079,4157,1,Line,,Closed,Closed,NO,4079,0.00338,0.023080001,0.00393,0,0,YES,Default,250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,100
4079,4157,2,Line,,Closed,Closed,NO,4079,0.00338,0.023080001,0.00393,0,0,YES,Default,250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,100
4140,4080,1,Line,,Closed,Closed,NO,4140,0.00421,0.04377,0.149169996,0,0,YES,Default,750,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,100
4080,4151,1,Line,,Closed,Closed,NO,4080,0.00484,0.050330002,0.171509996,0,0,YES,Default,750,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,100
4080,4181,1,Line,,Closed,Closed,NO,4080,0.00409,0.03994,0.076860003,0,0,YES,Default,646.999979,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,100
4183,4080,1,Line,,Closed,Closed,NO,4183,0.002,0.02,0.07,0,0,YES,Default,819.9999809,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,100
4086,4106,1,Line,,Closed,Closed,NO,4086,0.021919999,0.095919997,0.01461,0,0,YES,Default,149.000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,100
4110,4086,1,Line,,Closed,Closed,NO,4110,0.016410001,0.071790002,0.01093,0,0,YES,Default,149.000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,100
4156,4087,1,Line,,Closed,Closed,NO,4156,0.00563,0.024630001,0.00375,0,0,YES,Default,221.0000038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,100
